Unnamed: 0,EPA ID,Site Name,City,County,State,Street Address,Zip Code,Region,NPL Status,Partial NPL Deletion,Superfund Alternative Approach,Site-wide Ready for Anticipated Use,Human Exposure Under Control,Groundwater Migration Under Control,Construction Complete,Construction Completion Date,Non-NPL Status Category,Non-NPL Status Subcategory,Non-NPL Status,Site Status,Site Type,Site Type Subcategory,Federal Agency,Native American Interest (NAI),Indian Entity (NAI Status),HRS Score,Federal Facility Indicator,Alias/Alternative Site Name,Non-NPL Status Date,Superfund Site Profile Page URL,RCRA Handler ID - RCRA Handler Name,Latitude,Longitude
305,TXD048901235,OLD BRAZOS FORGE INC,BRENHAM,WASHINGTON,TX,HWY #36 N EDGE OF TOWN,77833,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Not Eligible for the NPL/No Further Remedial Action Planned,,NFRAP-Site does not qualify for the NPL based on existing information,Active,,,,No,,,No,,2017-04-07 00:00:00,,,,
306,TXD980513808,OLD ESCO MANUFACTURING,GREENVILLE,HUNT,TX,500 FORRESTER STREET,75401,R06,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,2011-09-29,,,,Active,Manufacturing/Processing/Maintenance,Electronic/electrical equipment,,No,,,No,"OLD ESCO MFG SITE, OLD ESCO MANUFACTURING",1980-12-01 00:00:00,www.epa.gov/superfund/old-esco,,,
307,TXN000622308,ONCOR FIRE,IRVUNG,DALLAS,TX,7512 Belt line Rd.,75063,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2023-10-03 00:00:00,,,+32.907991,-96.993289
308,TXN000607112,ONCOR TRANSFORMER,FARMERS BRANCH,DALLAS,TX,1925 VALLEY VIEW,75234,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2010-09-29 00:00:00,,,+32.922840,-096.915432
309,TXN000605670,PALESTINE ARSENIC,PALESTINE,ANDERSON,TX,Postal Address is unavailable for the Site,75801,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Not Eligible for the NPL/No Further Remedial Action Planned,,NFRAP-Site does not qualify for the NPL based on existing information,Active,Other,Other,,No,,,No,,2007-11-27 00:00:00,,,,
310,TXD068104561,PALMER BARGE LINE,PORT ARTHUR,JEFFERSON,TX,8700 FERRY ROAD,77640,R06,Deleted NPL,Yes,No,Yes,Yes,Not a Groundwater Site,Yes,2007-09-28,,,,Active,Other,"Transportation (e.g., railroad yards, airport, barge docking site)",,No,,,No,"PALMER BARGE LINE, INC., PALMER BARGE LINE",1999-10-13 00:00:00,www.epa.gov/superfund/palmer-barge,,,
311,TXN000607387,PALO PINTO MERCURY,PALO PINTOR,PALO PINTO,TX,405 CEDAR STREET,76484,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,PALO PINTO,2012-04-24 00:00:00,,,+32.767398,-098.297910
312,TXN000605687,PANTEGO CHRISTIAN ACADEMY MERCURY SPILL,ARLINGTON,TARRANT,TX,2201 W Park Row Dr.,76013,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2017-10-16 00:00:00,,,,
313,TX4890110527,PANTEX PLANT (USDOE),PANTEX VILLAGE,CARSON,TX,2000 S HOUSTON,79111,R06,Final NPL,No,No,No,Yes,No,Yes,2009-07-29,,,,Active,Manufacturing/Processing/Maintenance,Ordnance production,Department of Energy,No,,51.22,Yes,"PANTEX PLANT (USDOE), PANTEX PLANT (USDOE), PANTEX PLANT",1980-10-01 00:00:00,www.epa.gov/superfund/pantex-plant,TX4890110527 - US DEPARTMENT OF ENERGY PANTEX PLANT,,
314,TXN000606612,PAQUETTE TRUCK  FIRE & EXPLOSION,DALLAS,DALLAS,TX,INTERSTATE 20 AND INTERSTATE 45,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,PAQUETTE TRUCK FIRE AND EXPLOSION,2005-05-24 00:00:00,,,+32.66149,-096.72954
315,TXN000605676,PARDUE PROPERTY OIL WELL SPILL,MORTON VALLEY,EASTLAND,TX,Postal Address is unavailable for the Site,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2004-04-09 00:00:00,,,,
316,TXN000607373,PARKRIDGE DRIVE ABANDONED DRUMS,DENTON,DENTON,TX,3520 PARKRIDGE DR.,76210,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2012-03-05 00:00:00,,,+33.126842,-097.060518
317,TXN000607355,PASADENA REFINING FIRE,PASADENA,HARRIS,TX,111 RED BLUFF RD.,77506,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Oil and gas refining,,No,,,No,,2012-01-30 00:00:00,,,+29.718570,-095.211087
318,TX0000605329,PATRICK BAYOU,DEER PARK,HARRIS,TX,"N 29 43'55""/W 95 06'52.5""",77536,R06,Final NPL,No,No,No,Yes,Yes,No,,,,,Active,Other,Contaminated sediment site with no identifiable source,,No,,47.83,No,"PATRICK BAYOU, PATRICK BAYOU",1993-01-01 00:00:00,www.epa.gov/superfund/patrick-bayou,,,
319,TXN000622382,PEARLAND NAOCL,PEARLAND,BRAZORIA,TX,2727 Dixie Farm Road,77581,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Other,,No,,,No,,2025-04-02 00:00:00,,,+29.557134,-95.216555
320,TXN000607544,PECOS MERCURY SPILL,PECOS,REEVES,TX,623 S. ASH STREETSEP*2013,79772,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2013-08-01 00:00:00,,,+31.423074,-103.491891
321,TXN000622352,PEMEX H2S RELEASE,DEER PARK,HARRIS,TX,5900 Highway 225,77536,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Oil and gas refining,,No,,,No,,2024-10-15 00:00:00,,,-1.797693,-1.797693
322,TXN000622381,PERMIAN BASIN CONTAINERS,ODESSA,[Blank County],TX,8100 N County Road West,79764,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Assessment Needed or Ongoing,Status not specified,Status Not Specified,Active,Other,Other,,No,,,No,,2024-09-09 00:00:00,,,,
323,TXD980699656,PESSES CHEMICAL CO.,FORT WORTH,TARRANT,TX,2301 S MAIN ST,76110,R06,Deleted NPL,Yes,No,Yes,Yes,Not a Groundwater Site,Yes,1992-09-28,,,,Active,"Recycling, Recycling, Recycling","Batteries/scrap metals/secondary smelting/precious metal recovery, Chemicals/chemical waste (e.g., solvent recovery), Multiple",,No,,,No,"PESSES CHEMICAL CO., PESSES CHEMICAL CO., PESSES CHEMICAL CO",1983-03-01 00:00:00,www.epa.gov/superfund/pesses,,,
324,TXN000607094,PETRA CHEMICAL HCI,DALLAS,DALLAS,TX,2929 STOREY LANE,75220,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Chemicals and allied products,,No,,,No,PETRA CHEMICAL HCL,2010-07-08 00:00:00,,,+32.862041,-096.876329
325,TXD980873350,"PETRO-CHEMICAL SYSTEMS, INC. (TURTLE BAYOU)",LIBERTY,LIBERTY,TX,1 MI E OF FM563/7 MI N OF I-10,77575,R06,Final NPL,No,No,No,Yes,Yes,Yes,2010-09-30,,,,Active,Waste Management,Industrial waste landfill,,No,,29.94,No,"PETRO-CHEMICAL, INC. (TURLE BAYOU), PETRO-CHEMICAL SYSTEMS, INC. (TURTLE BAYOU), PETRO-CHEMICAL SYSTEMS INC (TURTLE BAYOU, TURTLE BAYOU, PETRO-CHEMICAL SYSTEMS, (TURTLE BAYOU)",1984-05-01 00:00:00,www.epa.gov/superfund/petro-chem,,,
326,TXN000606906,PINE LAKE ROAD DUMPING,BAYTOWN,HARRIS,TX,8000 PINE LAKE LANE,77521-9569,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2008-09-30 00:00:00,,,+29.8314,-094.9381
327,TXN000622312,PINE STREET LEAD,SAN ANTONIO,BEXAR,TX,317 S. Pine Street,78203,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Residential,,No,,,No,,2023-11-01 00:00:00,,,,
328,TXN000606602,PLAINS MIDLAND,MIDLAND,[Blank County],TX,6 MILES N.E. OF INTERSCTION 137 & 158,79705,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,"Plains Pipeline, Midland TX",2005-04-04 00:00:00,,,+31.8836,-101.667
329,TXN000605684,PLAINS PIPELINE OIL SPILL,[Blank City],BORDEN,TX,Postal Address is unavailable for the Site,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2004-10-05 00:00:00,,,,
330,TXN000606598,PLAINS PIPELINE PECOS RIVER SPILL,IRAAN,CROCKETT,TX,8 MI. SOUTH OF IRAAN OFF OF CR 349,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2004-12-28 00:00:00,,,+30.8019,-101.8292
331,TXN000606577,PLAINS PIPELINE SABINE RIVER,LONGVIEW,[Blank County],TX,HWY 42 AND HARRISON ROAD,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,PLAINS PIPELINE SABINE RIVER SPILL,2004-01-05 00:00:00,,,+32.48,-094.8517
332,TX0002323277,PLANO MERCURY,PLANO,COLLIN,TX,1608 17TH STREET,75074,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,,,,No,,,No,,1998-03-04 00:00:00,,,,
333,TXN000606596,PLASTICS INTERNATIONAL INCORP,VINTON,EL PASO,TX,7751 KIELY RD.,79821,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2005-03-28 00:00:00,,,+31.94584,-106.59364
334,TXN000607489,POCO GRAPHITE NAOH RELEASE,DECATUR,WISE,TX,200 OLD GREENWOOD ROAD,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2012-10-04 00:00:00,,,+29.997731,-090.417420
335,TXN000622132,POLY-AMERICA FIRE,GRAND PRAIRIE,DALLAS,TX,2000 W. Marshall Rd.,75051,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Plastics and rubber products,,No,,,No,,2020-08-19 00:00:00,,,,
336,TX0000605409,POLYETHYLENE RELEASE,LONGVIEW,HARRISON,TX,Postal Address is unavailable for the Site,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2000-04-29 00:00:00,,,,
337,TXN000607024,PORT ARTHUR HYDROGEN SULFIDE RELEASE,PORT ARTHUR,JEFFERSON,TX,Postal Address is unavailable for the Site,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Chemicals and allied products,,No,,,No,,2009-09-09 00:00:00,,,+29.83021,-093.964614
338,TXN000605303,PRSI FIRE,PASADENA,HARRIS,TX,111 Red Bluff Road,77506,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,"Other, Manufacturing/Processing/Maintenance","Oil and gas refining, Other",,No,,,No,,[Blank Date],,,29.718618,-95.210983
339,TXD046844700,PSC CHEMICAL RECLAMATION SERVICES,AVALON,ELLIS,TX,405 POWELL STREET,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Recycling,"Chemicals/chemical waste (e.g., solvent recovery)",,No,,,No,,2009-04-09 00:00:00,,TXD046844700 - CHEMICAL RECLAMATION SERVICES AVALON FACILITY,,
340,TXD988073813,QUALITY MACHINE,ROBSTOWN,NUECES,TX,HIGHWAY 44,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Metal fabrication/finishing/coating and allied industries,,No,,,No,,2004-05-12 00:00:00,,,,
341,TX0000605397,R & H OIL CO.,SAN ANTONIO,[Blank County],TX,403 SOMERSET,78211,R06,Part of NPL Site,No,No,No,Status Unavailable,Status Unavailable,No,,,,,Active,Manufacturing/Processing/Maintenance,Oil and gas refining,,No,,,No,"R & H OIL/TROPICANA, TROPICANA ENERGY COMPANY, R & H OIL CO.",[Blank Date],,,29.371127,-98.537351
342,TXD057577579,R & H OIL/TROPICANA ENERGY,SAN ANTONIO,BEXAR,TX,403 SOMERSET ROAD,78211,R06,Proposed NPL,No,No,No,Yes,Yes,No,,,,,Active,"Manufacturing/Processing/Maintenance, Recycling, Multiple","Multiple, Oil and gas refining, Waste/used oil",,No,,50.0,No,"R&H OIL COMPANY, R & H OIL/TROPICANA, R & H OIL/TROPICANA, R & H OIL CO.",1998-04-21 00:00:00,www.epa.gov/superfund/r-h-oil,,,
343,TXN000607438,"RHODIA INC., ACID RELEASE",HOUSTON,HARRIS,TX,8615 MANCHESTER DRIVE,77520,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2012-06-12 00:00:00,,,29.758938,-95.367697
344,TXN000607095,RISD DUMPING,DALLAS,DALLAS,TX,Postal Address is unavailable for the Site,75238,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2010-07-08 00:00:00,,,+32.882111,-096.711940
345,TXN000606915,RIVER CITY METAL FINISHING,SAN ANTONIO,BEXAR,TX,12040 POTRANCO ROAD,78253,R06,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,2022-06-21,,,,Active,Manufacturing/Processing/Maintenance,Metal fabrication/finishing/coating and allied industries,,No,,,No,,2018-01-18 00:00:00,www.epa.gov/superfund/river-city-metal-finishing,,,
346,TXN000606742,RIVER OAKS MERCURY SPILL,RIVER OAKS,TARRANT,TX,5120 LANGLEY ROAD,76114,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2006-10-26 00:00:00,,,32.783050,-97.398220
347,TXN000604298,ROCK CREEK GAS PLANT FISH KILL,BORGER,HUTCHINSON,TX,1000 West 10th Street,79007,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2015-01-04 00:00:00,,,35.676875,-101.401508
348,TX0000605181,ROCKWALL MERCURY,ROCKWALL,ROCKWALL,TX,3909 MEDITERRANEAN,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,,,,No,,,No,,1999-06-14 00:00:00,,,32.899129,-96.481291
349,TXD066379645,ROCKWOOL INDUSTRIES INC.,BELL COUNTY,BELL,TX,1741 TAYLOR'S VALLEY ROAD,76513,R06,Final NPL,No,No,Yes,Yes,Yes,Yes,2005-09-29,,,,Active,Manufacturing/Processing/Maintenance,Other,,No,,48.0,No,"ROCKWOOL INDUSTRIES INC., ROCKWOOL INDUSTRIES INC, ROCKWOOL INDUSTRIES",1995-12-08 00:00:00,www.epa.gov/superfund/rockwool,,,
350,TXD980873160,ROGERS DELINTED COTTONSEED COMPANY,ROBSTOWN,NUECES,TX,US HWY 77,78380,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2011-09-28 00:00:00,,TXD980873160 - ROGERS DELINTED COTTONSEED CO,,
351,TXD079348397,RSR CORPORATION,DALLAS,DALLAS,TX,WESTMORELAND RD & SINGLETON BLVD,75212,R06,Final NPL,Yes,No,No,Yes,Yes,Yes,2004-09-28,,,,Active,Recycling,Batteries/scrap metals/secondary smelting/precious metal recovery,,No,,,No,"RSR CORP., MURPH METALS (FINDS), RSR CORPORATION",1981-04-01 00:00:00,www.epa.gov/superfund/rsr-corporation,TXD030169080 - MURMUR CORPORATION,,
352,TXN000607446,RUSSELL ROAD DRUM,WILLOW PARK,PARKER,TX,405 RUSSELL ROAD,76087,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Recycling,Drums/tanks,,No,,,No,RUSSEL ROAD DRUM,2012-07-13 00:00:00,,,32.744259,-97.679834
353,TXN000605570,SAN ANGELO ELECTRIC SERVICES COMPANY,SAN ANGELO,TOM GREEN,TX,926 PULLMAN STREET,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Recycling,Other,,No,,,No,,2004-04-21 00:00:00,,,+31.471300,-100.421700
354,TXN000605661,SAN ANTONIO TRAIN COLLISION,SAN ANTONIO,[Blank County],TX,CROSS OF MISSION & LONESTAR RD.,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,"Transportation (e.g., railroad yards, airport, barge docking site)",,No,,,No,,2004-05-03 00:00:00,,,+29.40266,-098.48674
355,TXN000606611,SAN JACINTO RIVER WASTE PITS,CHANNELVIEW,HARRIS,TX,"W BANK OF SAN JACINTO RIVER, N OF HWY 10",77530,R06,Final NPL,No,No,No,Yes,Yes,No,,,,,Active,Waste Management,Other,,No,,50.0,No,San Jacinto River Waste Pits,2005-04-14 00:00:00,www.epa.gov/superfund/san-jacinto-river,,,
356,TXN000605454,SAN MARCUS - EL PASO COUNTY METAL SURVEY,EL PASO,EL PASO,TX,SAN MARCUS PORTION OF EL PASO COUNTY,79999,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,SAN MARCOS-EL PASO COUNTY METALS SURVEY,2002-09-30 00:00:00,,,+31.789700,-106.522720
357,TXN000605649,SANDY BEACH ROAD GROUND WATER PLUME,PELICAN BAY,TARRANT,TX,1653 JASON COURT,76020,R06,Final NPL,No,No,No,Yes,Yes,No,,,,,Active,"Other, Other","Ground water plume site with no identifiable source, Other",,No,,50.0,No,"PELICAN BAY GROUND WATER PLUME, PELICAN BAY PUBLIC WATER SYSTEM, PELICAN BAY PUBLIC WATER SUPPLY",1995-06-01 00:00:00,www.epa.gov/superfund/sandy-beach,,,
